store_id,store_name,shopping_mall
5799,MAC,"zorlu center"
5800,"Taco Bell","siam paragon"
5801,"Hard Rock Cafe","mall of the emirates"
5802,Zara,"centro santa fe"
5803,H&M,"zorlu center"
5804,Zara,"the shops at columbus circle"
5805,Sephora,"robinsons place manila"
5806,Carrefour,"faisalabad mall"
5807,Carrefour,"westfield parramatta"
5808,"Disney Store","westfield parramatta"
5809,Mcdonald's,"prada store tokyo"
5810,"Toys R Us","aventura mall"
5811,Starbucks,"pavilion kuala lumpur"
5812,Starbucks,"central world"
5813,Prada,"chadstone shopping centre"
5814,MAC,"centro santa fe"
5815,"Ulta Beauty","oasis mall"
5816,Samsung,"la rinascente"
5817,Zara,"korsh mall"
5818,"Forever 21","mall of america"
5819,MAC,kanyon
5820,Gap,"mall of the emirates"
5821,Samsung,"lotte world mall"
5822,"Best Buy","fifth avenue"
5823,"Microsoft Store","prada store tokyo"
5824,Prada,"la rinascente"
5825,"Forever 21","robinsons place manila"
5826,"Forever 21","la rinascente"
5827,H&M,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
5828,Zara,"the mall at millenia"
5829,"Foot Locker","kuala lumpur city centre (klcc)"
5830,Zara,"aventura mall"
5831,Starbucks,kanyon
5832,"Ulta Beauty","avenue des champs-ÃƒÂ©lysÃƒÂ©es"
5833,Waterstones,"forum istanbul"
5834,Carrefour,"king of prussia mall"
5835,"Toys R Us","siam paragon"
5836,"Hard Rock Cafe","sm mall of asia"
5837,"Toys R Us",kanyon
5838,Gap,"la rinascente"
5839,Waterstones,"dubai mall"
5840,Prada,"siam paragon"
5841,"The Body Shop","king abdulaziz center"
5842,Starbucks,"galeries lafayette"
5843,Starbucks,"istanbul cevahir avm"
5844,"Hard Rock Cafe",takashimaya
5845,Zara,"westfield parramatta"
5846,Sephora,"istanbul cevahir avm"
5847,Waterstones,"la rinascente"
5848,"Disney Store","faisalabad mall"
5849,"Forever 21","kuala lumpur city centre (klcc)"
5850,"Sony Store","central embassy"
5851,Gap,"the shops at columbus circle"
5852,Prada,"lotte world mall"
5853,Prada,"centro santa fe"
5854,"Ulta Beauty","king of prussia mall"
5855,"LEGO Store","dubai mall"
5856,"Toys R Us","centro coyoacÃƒÂ¡n"
5857,Zara,"korsh mall"
5858,Sephora,"galleria mall"
5859,"Ulta Beauty","robinsons place manila"
5860,Hamleys,"galeries lafayette"
5861,Nike,"the outlets at orange"
5862,Books-A-Million,"la rinascente"
5863,Nike,"mall of america"
5864,"LEGO Store",takashimaya
5865,"Taco Bell","kuala lumpur city centre (klcc)"
5866,"Taco Bell","fifth avenue"
5867,Sephora,"zorlu center"
5868,"Pizza Hut","westfield london"
5869,Hamleys,"galleria vittorio emanuele ii"
5870,"Ulta Beauty","zorlu center"
5871,Carrefour,"galeries lafayette"
5872,Gap,"istanbul cevahir avm"
5873,Gap,"robinsons galleria"
5874,Zara,"south coast plaza"
5875,"New Balance","aventura mall"
5876,H&M,"westfield london"
5877,Zara,takashimaya
5878,"Sony Store","korsh mall"
5879,"Foot Locker","lujiazui shopping mall"
5880,Prada,"faisalabad mall"
5881,Nike,"centro santa fe"
5882,"Forever 21","robinsons place manila"
5883,"Microsoft Store","the grove"
5884,"Forever 21","plaza satÃƒÂ©lite"
5885,"LEGO Store","dubai mall"
5886,Prada,"sm mall of asia"
5887,H&M,"mall of the emirates"
5888,"Disney Store","galeries lafayette"
5889,Gap,"la rinascente"
5890,Samsung,"the shops at columbus circle"
5891,Starbucks,"zorlu center"
5892,Starbucks,vivocity
5893,Sephora,"the grove"
5894,"World Market","centro coyoacÃƒÂ¡n"
5895,MAC,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
5896,Hamleys,"beverly center"
5897,"Forever 21","centro santa fe"
5898,"Forever 21","plaza satÃƒÂ©lite"
5899,"LEGO Store","siam paragon"
5900,"Hard Rock Cafe","king of prussia mall"
5901,Kinokuniya,"faisalabad mall"
5902,"Toys R Us","centro coyoacÃƒÂ¡n"
5903,"The Souvenir Shop","the dubai mall"
5904,Hamleys,"mitsui outlet park"
5905,Prada,"moscow mall"
5906,Gap,"galleria vittorio emanuele ii"
5907,"Foot Locker","dubai mall"
5908,"New Balance","oasis mall"
5909,"The Body Shop","chadstone shopping centre"
5910,MAC,"south coast plaza"
5911,H&M,"king abdulaziz center"
5912,Gap,"galleria mall"
5913,"Foot Locker","forum istanbul"
5914,"Sony Store","beverly center"
5915,Zara,"the outlets at orange"
5916,"Ulta Beauty","robinsons galleria"
5917,Zara,"zorlu center"
5918,Zara,"fifth avenue"
5919,Zara,"beverly center"
5920,Puma,"robinsons place manila"
5921,"Sony Store","aventura mall"
5922,"Forever 21","central embassy"
5923,H&M,"the mall at millenia"
5924,Prada,"chadstone shopping centre"
5925,Gap,"istanbul cevahir avm"
5926,Puma,"lotte world mall"
5927,"LEGO Store","lujiazui shopping mall"
5928,"Toys R Us","westfield parramatta"
5929,Waterstones,"the mall at millenia"
5930,"The Souvenir Shop","central world"
5931,"The Body Shop","mall of america"
5932,"Hard Rock Cafe","marina bay sands shopping mall"
5933,"Toys R Us",vivocity
5934,Gap,"fifth avenue"
5935,Carrefour,"plaza satÃƒÂ©lite"
5936,"Shop the World","the shops at columbus circle"
5937,H&M,"king of prussia mall"
5938,"Barnes & Noble","kuala lumpur city centre (klcc)"
5939,Sephora,"forum istanbul"
5940,Prada,"king abdulaziz center"
5941,Prada,"the mall at millenia"
5942,"Forever 21","sm seaside city cebu"
5943,Gap,"forum istanbul"
5944,H&M,"istanbul cevahir avm"
5945,"Forever 21","aventura mall"
5946,Gap,"galleria vittorio emanuele ii"
5947,H&M,"dubai mall"
5948,Zara,"king of prussia mall"
5949,Gap,"galleria vittorio emanuele ii"
5950,"LEGO Store","galleria mall"
5951,"Foot Locker","siam paragon"
5952,"Toys R Us","lotte world mall"
5953,H&M,"mitsui outlet park"
5954,"The Souvenir Shop","plaza satÃƒÂ©lite"
5955,Zara,"plaza satÃƒÂ©lite"
5956,Mcdonald's,kanyon
5957,Mcdonald's,"beverly center"
5958,"Ulta Beauty","kuala lumpur city centre (klcc)"
5959,Gap,"galeries lafayette"
5960,Hamleys,"aventura mall"
5961,"The Body Shop","aventura mall"
5962,Carrefour,takashimaya
5963,"Foot Locker","plaza satÃƒÂ©lite"
5964,Puma,"the shops at columbus circle"
5965,Puma,"mitsui outlet park"
5966,Zara,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
5967,Prada,"forum istanbul"
5968,Zara,"sm seaside city cebu"
5969,"New Balance","the mall at millenia"
5970,Zara,"galleria vittorio emanuele ii"
5971,"Barnes & Noble","mitsui outlet park"
5972,MAC,"westfield parramatta"
5973,Carrefour,"westfield parramatta"
5974,Mcdonald's,"the outlets at orange"
5975,Starbucks,"pavilion kuala lumpur"
5976,"Shop the World","robinsons place manila"
5977,Carrefour,takashimaya
5978,"Disney Store","forum istanbul"
5979,Mcdonald's,"robinsons place manila"
5980,Gap,"mitsui outlet park"
5981,Zara,"south coast plaza"
5982,"The Body Shop",kanyon
5983,Carrefour,"lotte world mall"
5984,Prada,"galeries lafayette"
5985,Gap,"king of prussia mall"
5986,Adidas,"dubai mall"
5987,Gap,"mall of america"
5988,Prada,"south coast plaza"
5989,"Foot Locker","aventura mall"
5990,Puma,"the shops at columbus circle"
5991,Prada,takashimaya
5992,Puma,"centro coyoacÃƒÂ¡n"
5993,Zara,kanyon
5994,"Taco Bell","kuala lumpur city centre (klcc)"
5995,Carrefour,"zorlu center"
5996,"The Body Shop","chadstone shopping centre"
5997,Sephora,"king abdulaziz center"
5998,"Foot Locker","south coast plaza"
5999,Carrefour,"sm mall of asia"
6000,Books-A-Million,"beverly center"
6001,Books-A-Million,"galleria vittorio emanuele ii"
6002,"The Souvenir Shop","dubai mall"
6003,Gap,"centro santa fe"
6004,MAC,"westfield london"
6005,Starbucks,"lotte world mall"
6006,Prada,"moscow mall"
6007,"Foot Locker","westfield london"
6008,"Foot Locker","robinsons place manila"
6009,"Ulta Beauty","the grove"
6010,"Forever 21","the grove"
6011,Adidas,"mitsui outlet park"
6012,Gap,"westfield world trade center"
6013,"Best Buy","the grove"
6014,"Foot Locker","korsh mall"
6015,Kinokuniya,"moscow mall"
6016,Starbucks,"dubai mall"
6017,Mcdonald's,"central world"
6018,"Disney Store","istanbul cevahir avm"
6019,"Barnes & Noble","westfield world trade center"
6020,"World Market","westfield parramatta"
6021,Sephora,"aventura mall"
6022,Prada,"faisalabad mall"
6023,"Pizza Hut","king of prussia mall"
6024,Kinokuniya,"zorlu center"
6025,"Forever 21","zorlu center"
6026,"Sony Store","sm mall of asia"
6027,"Sony Store","istanbul cevahir avm"
6028,Puma,"oasis mall"
6029,"Forever 21","the grove"
6030,Zara,"istanbul cevahir avm"
6031,MAC,"mitsui outlet park"
6032,"Microsoft Store","korsh mall"
6033,"Forever 21","centro coyoacÃƒÂ¡n"
6034,"Forever 21","robinsons galleria"
6035,Mcdonald's,"south coast plaza"
6036,"The Body Shop","dubai mall"
6037,Books-A-Million,"aventura mall"
6038,"Barnes & Noble","king of prussia mall"
6039,Gap,"centro coyoacÃƒÂ¡n"
6040,Carrefour,"westfield parramatta"
6041,"LEGO Store","tokyo midtown"
6042,"LEGO Store","faisalabad mall"
6043,"The Body Shop","mitsui outlet park"
6044,Starbucks,"korsh mall"
6045,"The Body Shop","nanjing deji plaza"
6046,"Pizza Hut","galeries lafayette"
6047,MAC,"centro santa fe"
6048,Mcdonald's,"moscow mall"
6049,"Disney Store","robinsons galleria"
6050,Sephora,"pavilion kuala lumpur"
6051,Carrefour,"robinsons place manila"
6052,"Foot Locker","the mall at millenia"
6053,Gap,"dubai mall"
6054,Prada,"the dubai mall"
6055,Adidas,"south coast plaza"
6056,"Disney Store","korsh mall"
6057,H&M,"moscow mall"
6058,"Forever 21","la rinascente"
6059,"Forever 21","galeries lafayette"
6060,Gap,"westfield parramatta"
6061,"Forever 21","la rinascente"
6062,"Disney Store","robinsons galleria"
6063,Adidas,"lotte world mall"
6064,Gap,"king of prussia mall"
6065,"Ulta Beauty","aventura mall"
6066,Starbucks,"beverly center"
6067,Gap,"la rinascente"
6068,"Pizza Hut","forum istanbul"
6069,Mcdonald's,"the mall at millenia"
6070,"Disney Store","the dubai mall"
6071,MAC,"robinsons place manila"
6072,Sephora,"galleria mall"
6073,H&M,"centro coyoacÃƒÂ¡n"
6074,"Disney Store","moscow mall"
6075,"Forever 21","faisalabad mall"
6076,Books-A-Million,"robinsons galleria"
6077,Starbucks,"sm mall of asia"
6078,"Taco Bell","nanjing deji plaza"
6079,Gap,"moscow mall"
6080,Prada,"chadstone shopping centre"
6081,"The Body Shop",kanyon
6082,"New Balance","central world"
6083,"Ulta Beauty","the shops at columbus circle"
6084,Zara,vivocity
6085,H&M,"the shops at columbus circle"
6086,"The Body Shop","mitsui outlet park"
6087,Gap,"marina bay sands shopping mall"
6088,"Ulta Beauty","the shops at columbus circle"
6089,Zara,"beverly center"
6090,H&M,"the mall at millenia"
6091,Puma,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
6092,Gap,kanyon
6093,Zara,"galleria vittorio emanuele ii"
6094,"World Market","the mall at millenia"
6095,Mcdonald's,"tokyo midtown"
6096,Books-A-Million,"nanjing deji plaza"
6097,"LEGO Store","beverly center"
6098,Samsung,"plaza satÃƒÂ©lite"
6099,Prada,"la rinascente"
6100,"Forever 21","zorlu center"
6101,Gap,"galleria vittorio emanuele ii"
6102,H&M,"the grove"
6103,Books-A-Million,"plaza satÃƒÂ©lite"
6104,"The Body Shop","westfield world trade center"
6105,"Ulta Beauty","prada store tokyo"
6106,Hamleys,"centro coyoacÃƒÂ¡n"
6107,Mcdonald's,vivocity
6108,Carrefour,"nanjing deji plaza"
6109,"Pizza Hut","mitsui outlet park"
6110,"Barnes & Noble","the dubai mall"
6111,Waterstones,vivocity
6112,"Forever 21","south coast plaza"
6113,Carrefour,"sm seaside city cebu"
6114,Waterstones,"zorlu center"
6115,"Toys R Us","fifth avenue"
6116,"Pizza Hut",kanyon
6117,Zara,"south coast plaza"
6118,Sephora,"zorlu center"
6119,H&M,"istanbul cevahir avm"
6120,"New Balance","oasis mall"
6121,Nike,"galeries lafayette"
6122,Gap,"central embassy"
6123,Zara,"king abdulaziz center"
6124,"Best Buy","la rinascente"
6125,Gap,"central embassy"
6126,Prada,"king abdulaziz center"
6127,"Forever 21","lotte world mall"
6128,"Ulta Beauty","fifth avenue"
6129,"Ulta Beauty",takashimaya
6130,Prada,"westfield parramatta"
6131,"Forever 21",vivocity
6132,"Sony Store","galeries lafayette"
6133,Samsung,takashimaya
6134,"Shop the World","marina bay sands shopping mall"
6135,Nike,"robinsons place manila"
6136,"Shop the World","south coast plaza"
6137,Hamleys,"moscow mall"
6138,Prada,"galleria vittorio emanuele ii"
6139,Adidas,"mitsui outlet park"
6140,"The Souvenir Shop","fifth avenue"
6141,Sephora,"nanjing deji plaza"
6142,"Taco Bell","mall of the emirates"
6143,Sephora,"robinsons place manila"
6144,"Taco Bell","the dubai mall"
6145,H&M,"la rinascente"
6146,Sephora,"fifth avenue"
6147,"Forever 21","la rinascente"
6148,Carrefour,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
6149,"Forever 21","beverly center"
6150,Gap,"galleria vittorio emanuele ii"
6151,Gap,"plaza satÃƒÂ©lite"
6152,Zara,"the mall at millenia"
6153,Sephora,vivocity
6154,"Foot Locker","faisalabad mall"
6155,"Forever 21","lotte world mall"
6156,Adidas,"nanjing deji plaza"
6157,"Forever 21","prada store tokyo"
6158,"Microsoft Store","istanbul cevahir avm"
6159,MAC,"tokyo midtown"
6160,"Barnes & Noble",kanyon
6161,"Toys R Us","galeries lafayette"
6162,"Pizza Hut","oasis mall"
6163,Sephora,"central embassy"
6164,Sephora,"moscow mall"
6165,"Toys R Us","mitsui outlet park"
6166,Carrefour,"beverly center"
6167,Hamleys,"nanjing deji plaza"
6168,"Taco Bell","prada store tokyo"
6169,"Shop the World","fifth avenue"
6170,Mcdonald's,"siam paragon"
6171,"The Body Shop","la rinascente"
6172,"Forever 21","siam paragon"
6173,Hamleys,"aventura mall"
6174,"Forever 21","central world"
6175,"The Souvenir Shop","king abdulaziz center"
6176,MAC,"centro coyoacÃƒÂ¡n"
6177,Gap,"faisalabad mall"
6178,"Forever 21","dubai mall"
6179,H&M,"south coast plaza"
6180,Nike,"plaza satÃƒÂ©lite"
6181,"Forever 21","nanjing deji plaza"
6182,Prada,"korsh mall"
6183,Gap,"mall of america"
6184,Nike,"the mall at millenia"
6185,"Forever 21","moscow mall"
6186,"Pizza Hut","avenue des champs-ÃƒÂ©lysÃƒÂ©es"
6187,"Disney Store","south coast plaza"
6188,"Shop the World","faisalabad mall"
6189,"Taco Bell","kuala lumpur city centre (klcc)"
6190,Gap,"the grove"
6191,"LEGO Store","centro coyoacÃƒÂ¡n"
6192,Zara,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
6193,Prada,"galleria mall"
6194,"Best Buy","zorlu center"
6195,Puma,"tokyo midtown"
6196,"Best Buy","kuala lumpur city centre (klcc)"
6197,H&M,"siam paragon"
6198,H&M,"nanjing deji plaza"
6199,"Foot Locker","avenue des champs-ÃƒÂ©lysÃƒÂ©es"
6200,Gap,"chadstone shopping centre"
6201,H&M,"moscow mall"
6202,H&M,"chadstone shopping centre"
6203,Puma,"istanbul cevahir avm"
6204,Zara,"aventura mall"
6205,Waterstones,"nanjing deji plaza"
6206,"The Body Shop","forum istanbul"
6207,"Pizza Hut","central embassy"
6208,Carrefour,"galleria mall"
6209,"Ulta Beauty","westfield world trade center"
6210,H&M,"central embassy"
6211,"Toys R Us","central embassy"
6212,Sephora,"chadstone shopping centre"
6213,Prada,"dubai mall"
6214,Waterstones,"mall of the emirates"
6215,Carrefour,"nanjing deji plaza"
6216,Mcdonald's,"forum istanbul"
6217,Mcdonald's,"robinsons place manila"
6218,"Shop the World","westfield parramatta"
6219,Hamleys,"korsh mall"
6220,H&M,"galleria mall"
6221,Gap,"westfield parramatta"
6222,"Ulta Beauty","chadstone shopping centre"
6223,Adidas,"la rinascente"
6224,Samsung,"prada store tokyo"
6225,"Apple Store","the dubai mall"
6226,Puma,"lotte world mall"
6227,"The Body Shop","the outlets at orange"
6228,Starbucks,"south coast plaza"
6229,"The Body Shop","plaza satÃƒÂ©lite"
6230,Sephora,"galeries lafayette"
6231,"Pizza Hut","faisalabad mall"
6232,H&M,"robinsons galleria"
6233,Gap,"king abdulaziz center"
6234,Zara,"kuala lumpur city centre (klcc)"
6235,"The Body Shop",vivocity
6236,Gap,"galeries lafayette"
6237,"Microsoft Store","moscow mall"
6238,Nike,vivocity
6239,H&M,"robinsons place manila"
6240,Samsung,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
6241,H&M,"nanjing deji plaza"
6242,"Forever 21","galleria mall"
6243,"Ulta Beauty","faisalabad mall"
6244,Sephora,"lujiazui shopping mall"
6245,"Pizza Hut","chadstone shopping centre"
6246,"World Market","central embassy"
6247,H&M,"the shops at columbus circle"
6248,"Taco Bell","centro coyoacÃƒÂ¡n"
6249,Mcdonald's,"the shops at columbus circle"
6250,Gap,"robinsons galleria"
6251,Starbucks,"la rinascente"
6252,Hamleys,"westfield parramatta"
6253,Kinokuniya,"istanbul cevahir avm"
6254,"Ulta Beauty","prada store tokyo"
6255,"The Body Shop","lotte world mall"
6256,"Pizza Hut","tokyo midtown"
6257,"The Souvenir Shop","fifth avenue"
6258,"Disney Store","mitsui outlet park"
6259,Starbucks,"dubai mall"
6260,"LEGO Store","plaza satÃƒÂ©lite"
6261,Mcdonald's,"king of prussia mall"
6262,"Pizza Hut","sm mall of asia"
6263,"Pizza Hut","robinsons galleria"
6264,Sephora,"oasis mall"
6265,"Sony Store","mall of the emirates"
6266,Prada,vivocity
6267,"Microsoft Store","king abdulaziz center"
6268,Sephora,"chadstone shopping centre"
6269,Adidas,kanyon
6270,Gap,"chadstone shopping centre"
6271,"New Balance","the mall at millenia"
6272,Sephora,"chadstone shopping centre"
6273,MAC,"korsh mall"
6274,Hamleys,"pavilion kuala lumpur"
6275,MAC,"galleria mall"
6276,Sephora,"central world"
6277,"The Body Shop","korsh mall"
6278,"The Body Shop","westfield london"
6279,"Pizza Hut","pavilion kuala lumpur"
6280,Carrefour,"moscow mall"
6281,"The Body Shop","lotte world mall"
6282,Carrefour,"korsh mall"
6283,"Taco Bell","mall of america"
6284,Mcdonald's,"pavilion kuala lumpur"
6285,"Shop the World","central embassy"
6286,Mcdonald's,"marina bay sands shopping mall"
6287,"Pizza Hut","dubai mall"
6288,"Pizza Hut","oasis mall"
6289,Starbucks,"central world"
6290,"Toys R Us","westfield london"
6291,Zara,"marina bay sands shopping mall"
6292,MAC,"westfield parramatta"
6293,"New Balance","the dubai mall"
6294,"LEGO Store","beverly center"
6295,"Forever 21","prada store tokyo"
6296,Zara,"mall of the emirates"
6297,"Ulta Beauty",vivocity
6298,"Apple Store","tokyo midtown"
6299,Gap,"moscow mall"
6300,Zara,"centro coyoacÃƒÂ¡n"
6301,"Foot Locker","korsh mall"
6302,Zara,"la rinascente"
6303,Sephora,"dubai mall"
6304,Prada,"oasis mall"
6305,Zara,"lotte world mall"
6306,Gap,"forum istanbul"
6307,MAC,"robinsons place manila"
6308,H&M,"fifth avenue"
6309,"Barnes & Noble","robinsons galleria"
6310,"Ulta Beauty","beverly center"
6311,Books-A-Million,"sm seaside city cebu"
6312,"Taco Bell","lujiazui shopping mall"
6313,Mcdonald's,"faisalabad mall"
6314,"The Body Shop","mall of america"
6315,"The Body Shop","mitsui outlet park"
6316,Sephora,"sm mall of asia"
6317,"Best Buy","beverly center"
6318,"Pizza Hut","the outlets at orange"
6319,Starbucks,"zorlu center"
6320,"LEGO Store","avenue des champs-ÃƒÂ©lysÃƒÂ©es"
6321,"Shop the World","mitsui outlet park"
6322,"World Market","westfield parramatta"
6323,Starbucks,"the shops at columbus circle"
6324,Starbucks,"robinsons galleria"
6325,"Ulta Beauty","fifth avenue"
6326,Mcdonald's,"south coast plaza"
6327,"LEGO Store","siam paragon"
6328,"Hard Rock Cafe","fifth avenue"
6329,"Disney Store","tokyo midtown"
6330,MAC,"king of prussia mall"
6331,Gap,"robinsons place manila"
6332,Kinokuniya,"robinsons galleria"
6333,"Forever 21","zorlu center"
6334,Gap,"mall of the emirates"
6335,Nike,"mall of the emirates"
6336,"Forever 21","chadstone shopping centre"
6337,"Apple Store","mall of america"
6338,"Foot Locker","central world"
6339,Gap,"centro santa fe"
6340,Zara,"westfield world trade center"
6341,"Foot Locker","lotte world mall"
6342,Prada,"king of prussia mall"
6343,"Apple Store","dubai mall"
6344,Zara,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
6345,"Sony Store","tokyo midtown"
6346,MAC,"tokyo midtown"
6347,"Microsoft Store","westfield london"
6348,"Sony Store","galleria mall"
6349,"Forever 21","dubai mall"
6350,Hamleys,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
